timestamp,ADC,V,T,rH,aH,P,fanSpeed,V0,Rs/R0,CH4,CH4LR
2022-06-28 12:31:46.081613,29750,1.13487,40.04035,25.78405,0.01323,999.69570,0,1.14690,1.10846,11.99729,11.99729
2022-06-28 12:31:47.081621,29750,1.13487,40.04035,25.79034,0.01324,999.69570,0,1.14691,1.10861,11.99111,11.99111
2022-06-28 12:31:48.081623,29751,1.13491,40.04035,25.69594,0.01319,999.64083,0,1.14668,1.10611,12.10328,12.10328
2022-06-28 12:31:49.081623,29751,1.13491,40.03521,25.57658,0.01312,999.79727,0,1.14637,1.10329,12.22716,12.22716
2022-06-28 12:31:50.081635,29753,1.13499,40.03521,25.48847,0.01308,999.71497,0,1.14615,1.10056,12.35422,12.35422
2022-06-28 12:31:51.081632,29751,1.13491,40.03521,25.49476,0.01308,999.74241,0,1.14616,1.10146,12.30903,12.30903
2022-06-28 12:31:52.081627,29747,1.13476,40.04035,25.37495,0.01302,999.61340,0,1.14588,1.10043,12.34640,12.34640
2022-06-28 12:31:53.081639,29752,1.13495,40.03521,25.14229,0.01290,999.66011,0,1.14529,1.09319,12.68708,12.68708
2022-06-28 12:31:54.081629,29749,1.13483,40.04035,25.00357,0.01283,999.69570,0,1.14496,1.09135,12.76563,12.76563
2022-06-28 12:31:55.081638,29751,1.13491,40.03007,24.87184,0.01276,999.73425,0,1.14460,1.08736,12.95395,12.95395
2022-06-28 12:31:56.081634,29751,1.13491,40.03521,24.92197,0.01279,999.68754,0,1.14474,1.08863,12.89595,12.89595
2022-06-28 12:31:57.081644,29748,1.13480,40.03521,24.97233,0.01281,999.71497,0,1.14487,1.09088,12.78362,12.78362
2022-06-28 12:31:58.081644,29752,1.13495,40.03521,24.98492,0.01282,999.68754,0,1.14490,1.08966,12.85018,12.85018
2022-06-28 12:31:59.081639,29750,1.13487,40.04548,25.06629,0.01287,999.70385,0,1.14513,1.09253,12.71508,12.71508
2022-06-28 12:32:00.081653,29749,1.13483,40.04548,25.16701,0.01292,999.70385,0,1.14538,1.09516,12.59162,12.59162
2022-06-28 12:32:01.081651,29750,1.13487,40.04548,25.22366,0.01295,999.64899,0,1.14552,1.09605,12.55331,12.55331
2022-06-28 12:32:02.081655,29749,1.13483,40.05062,25.22973,0.01295,999.68457,0,1.14555,1.09671,12.52206,12.52206
2022-06-28 12:32:03.081659,29751,1.13491,40.04035,25.23648,0.01295,999.66827,0,1.14554,1.09582,12.56527,12.56527
2022-06-28 12:32:04.081648,29747,1.13476,40.05062,25.25491,0.01297,999.73943,0,1.14562,1.09803,12.45718,12.45718
2022-06-28 12:32:05.081668,29747,1.13476,40.05576,25.29245,0.01299,999.63786,0,1.14573,1.09902,12.41370,12.41370
2022-06-28 12:32:06.081657,29751,1.13491,40.06604,25.32347,0.01301,999.79132,0,1.14584,1.09850,12.44966,12.44966
2022-06-28 12:32:07.081670,29751,1.13491,40.06604,25.34865,0.01303,999.73646,0,1.14590,1.09906,12.42413,12.42413
2022-06-28 12:32:08.081659,29749,1.13483,40.06604,25.36754,0.01304,999.70903,0,1.14594,1.10024,12.36601,12.36601
2022-06-28 12:32:09.081660,29748,1.13480,40.07117,25.39249,0.01305,999.71718,0,1.14602,1.10133,12.31602,12.31602
2022-06-28 12:32:10.081666,29748,1.13480,40.06090,25.41812,0.01306,999.64601,0,1.14605,1.10161,12.30095,12.30095
2022-06-28 12:32:11.081673,29749,1.13483,40.07631,25.42374,0.01307,999.69790,0,1.14612,1.10180,12.29864,12.29864
2022-06-28 12:32:12.081665,29752,1.13495,40.07117,25.41767,0.01306,999.74461,0,1.14609,1.10038,12.36846,12.36846
2022-06-28 12:32:13.081674,29752,1.13495,40.07631,25.46780,0.01309,999.69790,0,1.14623,1.10165,12.31260,12.31260
2022-06-28 12:32:14.081669,29750,1.13487,40.08659,25.44847,0.01309,999.68677,0,1.14621,1.10227,12.28248,12.28248
2022-06-28 12:32:15.081717,29750,1.13487,40.08145,25.42352,0.01307,999.73348,0,1.14613,1.10156,12.31293,12.31293
2022-06-28 12:32:16.081679,29752,1.13495,40.08145,25.31651,0.01302,999.70605,0,1.14587,1.09840,12.46013,12.46013
2022-06-28 12:32:17.081698,29751,1.13491,40.08145,25.20320,0.01296,999.70605,0,1.14558,1.09624,12.55609,12.55609
2022-06-28 12:32:18.081698,29752,1.13495,40.08145,25.05211,0.01288,999.70605,0,1.14521,1.09247,12.73141,12.73141
2022-06-28 12:32:19.081680,29751,1.13491,40.08659,25.04559,0.01288,999.65934,0,1.14521,1.09285,12.71293,12.71293
2022-06-28 12:32:20.081700,29749,1.13483,40.08145,25.11506,0.01292,999.67862,0,1.14537,1.09501,12.60713,12.60713
2022-06-28 12:32:21.081698,29752,1.13495,40.09686,25.18993,0.01296,999.73051,0,1.14560,1.09600,12.57313,12.57313
2022-06-28 12:32:22.081691,29750,1.13487,40.08659,25.26592,0.01300,999.63191,0,1.14576,1.09817,12.46706,12.46706
2022-06-28 12:32:23.081708,29754,1.13503,40.09686,25.27176,0.01301,999.67564,0,1.14580,1.09708,12.52868,12.52868
2022-06-28 12:32:24.081701,29751,1.13491,40.09686,25.29695,0.01302,999.67564,0,1.14587,1.09878,12.44430,12.44430
2022-06-28 12:32:25.081723,29750,1.13487,40.09686,25.27806,0.01301,999.67564,0,1.14582,1.09874,12.44394,12.44394
2022-06-28 12:32:26.081711,29750,1.13487,40.10200,25.29672,0.01302,999.68379,0,1.14588,1.09930,12.41960,12.41960
2022-06-28 12:32:27.081719,29752,1.13495,40.10714,25.25872,0.01301,999.69195,0,1.14580,1.09784,12.49199,12.49199
2022-06-28 12:32:28.081716,29753,1.13499,40.10714,25.24613,0.01300,999.69195,0,1.14577,1.09718,12.52444,12.52444
2022-06-28 12:32:29.081717,29750,1.13487,40.10714,25.22725,0.01299,999.69195,0,1.14573,1.09789,12.48491,12.48491
2022-06-28 12:32:30.081723,29749,1.13483,40.10200,25.20859,0.01298,999.65636,0,1.14566,1.09770,12.48975,12.48975
2022-06-28 12:32:31.081727,29752,1.13495,40.10714,25.20207,0.01298,999.66451,0,1.14566,1.09657,12.54989,12.54989
2022-06-28 12:32:32.081734,29749,1.13483,40.11741,25.12607,0.01295,999.62595,0,1.14551,1.09628,12.55803,12.55803
2022-06-28 12:32:33.081730,29751,1.13491,40.10714,24.67321,0.01271,999.63708,0,1.14434,1.08506,13.08184,13.08184
2022-06-28 12:32:34.081724,29753,1.13499,40.10714,24.64173,0.01269,999.60964,0,1.14427,1.08360,13.15578,13.15578
2022-06-28 12:32:35.081750,29751,1.13491,40.12255,24.77955,0.01277,999.68897,0,1.14466,1.08788,12.95282,12.95282
2022-06-28 12:32:36.081737,29749,1.13483,40.10714,24.57247,0.01265,999.71938,0,1.14409,1.08354,13.14885,13.14885
2022-06-28 12:32:37.081725,29752,1.13495,40.10714,24.52839,0.01263,999.69195,0,1.14398,1.08143,13.25698,13.25698
2022-06-28 12:32:38.081738,29750,1.13487,40.12255,24.63473,0.01270,999.66153,0,1.14430,1.08499,13.08619,13.08619
2022-06-28 12:32:39.081748,29748,1.13480,40.11741,24.61608,0.01268,999.70825,0,1.14423,1.08518,13.07117,13.07117
2022-06-28 12:32:40.081736,29749,1.13483,40.11741,24.45236,0.01260,999.68082,0,1.14383,1.08112,13.26685,13.26685
2022-06-28 12:32:41.081753,29751,1.13491,40.11228,24.25739,0.01249,999.72753,0,1.14332,1.07585,13.52533,13.52533
2022-06-28 12:32:42.081726,29752,1.13495,40.11228,24.21331,0.01247,999.72753,0,1.14321,1.07449,13.59438,13.59438
2022-06-28 12:32:43.081740,29748,1.13480,40.11228,24.27628,0.01250,999.75497,0,1.14337,1.07739,13.44296,13.44296
2022-06-28 12:32:44.081744,29750,1.13487,40.11228,24.37703,0.01256,999.70010,0,1.14362,1.07891,13.37427,13.37427
2022-06-28 12:32:45.081750,29748,1.13480,40.11741,24.47755,0.01261,999.76312,0,1.14389,1.08206,13.21937,13.21937
2022-06-28 12:32:46.081737,29747,1.13476,40.11741,24.53422,0.01264,999.68082,0,1.14403,1.08371,13.13831,13.13831
2022-06-28 12:32:47.081749,29745,1.13468,40.12769,24.61561,0.01269,999.66968,0,1.14426,1.08658,13.00029,13.00029
2022-06-28 12:32:48.081734,29749,1.13483,40.12255,24.58436,0.01267,999.57923,0,1.14417,1.08423,13.11971,13.11971
2022-06-28 12:32:49.081755,29748,1.13480,40.12769,24.38892,0.01257,999.64225,0,1.14370,1.08035,13.30401,13.30401
2022-06-28 12:32:50.081750,29750,1.13487,40.11228,23.92362,0.01232,999.64523,0,1.14249,1.06872,13.87493,13.87493
2022-06-28 12:32:51.081755,29746,1.13472,40.09686,23.60315,0.01215,999.62078,0,1.14165,1.06256,14.17095,14.17095
2022-06-28 12:32:52.081746,29751,1.13491,40.08659,23.35800,0.01202,999.57704,0,1.14101,1.05496,14.57376,14.57376
2022-06-28 12:32:53.081768,29749,1.13483,40.07631,23.26402,0.01196,999.67047,0,1.14074,1.05330,14.65242,14.65242
2022-06-28 12:32:54.081758,29747,1.13476,40.07117,23.24537,0.01195,999.60745,0,1.14068,1.05347,14.63671,14.63671
2022-06-28 12:32:55.081768,29746,1.13472,40.05576,23.30280,0.01197,999.58300,0,1.14078,1.05472,14.56446,14.56446
2022-06-28 12:32:56.081760,29746,1.13472,40.06090,23.47260,0.01206,999.67344,0,1.14122,1.05867,14.36076,14.36076
2022-06-28 12:32:57.081775,29744,1.13464,40.05576,23.55472,0.01210,999.61043,0,1.14140,1.06111,14.22885,14.22885
2022-06-28 12:32:58.081772,29743,1.13461,40.06090,23.63634,0.01214,999.70087,0,1.14162,1.06345,14.10848,14.10848
2022-06-28 12:32:59.081770,29743,1.13461,40.05576,23.69326,0.01217,999.61043,0,1.14175,1.06459,14.04925,14.04925
2022-06-28 12:33:00.081774,29741,1.13453,40.05576,23.68067,0.01216,999.58300,0,1.14172,1.06504,14.02126,14.02126
2022-06-28 12:33:01.081779,29738,1.13441,40.05062,23.64313,0.01214,999.65714,0,1.14161,1.06516,14.00600,14.00600
2022-06-28 12:33:02.081777,29736,1.13434,40.05062,23.61164,0.01212,999.65714,0,1.14153,1.06519,13.99944,13.99944
2022-06-28 12:33:03.081782,29737,1.13438,40.03521,23.58088,0.01210,999.71497,0,1.14141,1.06372,14.07233,14.07233
2022-06-28 12:33:04.081779,29738,1.13441,40.03521,23.58088,0.01210,1000.53790,0,1.14141,1.06335,14.09349,14.09349
2022-06-28 12:33:05.081795,29736,1.13434,40.04548,23.59929,0.01211,1000.69138,0,1.14149,1.06478,14.01895,14.01895
2022-06-28 12:33:06.081785,29734,1.13426,40.04035,23.63102,0.01213,1000.71065,0,1.14155,1.06609,13.94619,13.94619
2022-06-28 12:33:07.081794,29735,1.13430,40.04548,23.65596,0.01214,1000.69138,0,1.14163,1.06642,13.93353,13.93353
2022-06-28 12:33:08.081790,29735,1.13430,40.04548,23.70634,0.01217,1000.69138,0,1.14175,1.06756,13.87665,13.87665
2022-06-28 12:33:09.081795,29735,1.13430,40.05062,23.73759,0.01219,1000.67211,0,1.14184,1.06840,13.83595,13.83595
2022-06-28 12:33:10.081778,29734,1.13426,40.06090,23.78118,0.01222,1000.71586,0,1.14198,1.07003,13.75501,13.75501
2022-06-28 12:33:11.081802,29736,1.13434,40.06090,23.81267,0.01223,1000.74330,0,1.14206,1.07000,13.76165,13.76165
2022-06-28 12:33:12.081793,29739,1.13445,40.06090,23.86935,0.01226,1000.68843,0,1.14220,1.07016,13.76106,13.76106
2022-06-28 12:33:13.081793,29735,1.13430,40.06604,23.90689,0.01229,1000.77889,0,1.14231,1.07263,13.63030,13.63030
2022-06-28 12:33:14.081797,29734,1.13426,40.06604,23.92578,0.01229,1000.77889,0,1.14236,1.07343,13.58857,13.58857
2022-06-28 12:33:15.081813,29735,1.13430,40.06090,23.95121,0.01230,1000.77073,0,1.14241,1.07349,13.58671,13.58671
2022-06-28 12:33:16.081801,29734,1.13426,40.07117,23.96332,0.01232,1000.73218,0,1.14247,1.07441,13.54158,13.54158
2022-06-28 12:33:17.081813,29735,1.13430,40.07117,23.94443,0.01231,1000.75962,0,1.14242,1.07362,13.58320,13.58320
2022-06-28 12:33:18.081812,29736,1.13434,40.06604,23.98875,0.01233,1000.77889,0,1.14252,1.07411,13.56048,13.56048
2022-06-28 12:33:19.081815,29735,1.13430,40.06604,23.98875,0.01233,1000.75146,0,1.14252,1.07448,13.53975,13.53975
2022-06-28 12:33:20.081811,29737,1.13438,40.07117,24.00740,0.01234,1000.84192,0,1.14258,1.07429,13.55512,13.55512
2022-06-28 12:33:21.081818,29735,1.13430,40.07117,24.03259,0.01235,1000.81448,0,1.14264,1.07561,13.48599,13.48599
2022-06-28 12:33:22.081817,29736,1.13434,40.07631,24.06384,0.01237,1000.79521,0,1.14273,1.07608,13.46685,13.46685
2022-06-28 12:33:23.081830,29736,1.13434,40.08145,24.06360,0.01238,1000.77594,0,1.14275,1.07621,13.46162,13.46162
2022-06-28 12:33:24.081815,29739,1.13445,40.08145,24.09509,0.01239,1000.83081,0,1.14283,1.07581,13.48899,13.48899
2022-06-28 12:33:25.081828,29736,1.13434,40.08145,24.12657,0.01241,1000.80337,0,1.14290,1.07763,13.39269,13.39269
2022-06-28 12:33:26.081824,29737,1.13438,40.08145,24.14546,0.01242,1000.77594,0,1.14295,1.07769,13.39264,13.39264
2022-06-28 12:33:27.081830,29736,1.13434,40.08659,24.15782,0.01243,1000.86640,0,1.14300,1.07848,13.35312,13.35312
2022-06-28 12:33:28.081823,29737,1.13438,40.08145,24.16435,0.01243,1000.88567,0,1.14300,1.07811,13.37202,13.37202
2022-06-28 12:33:29.081832,29738,1.13441,40.09686,24.17623,0.01244,1000.82786,0,1.14307,1.07843,13.36317,13.36317
2022-06-28 12:33:30.081845,29737,1.13438,40.08145,24.20213,0.01245,1000.85824,0,1.14309,1.07897,13.33090,13.33090
2022-06-28 12:33:31.081825,29738,1.13441,40.08659,24.21449,0.01246,1000.83897,0,1.14314,1.07901,13.33249,13.33249
2022-06-28 12:33:32.081832,29739,1.13445,40.08659,24.23968,0.01247,1000.83897,0,1.14320,1.07921,13.32562,13.32562
2022-06-28 12:33:33.081841,29740,1.13449,40.08659,24.25227,0.01248,1000.86640,0,1.14323,1.07912,13.33243,13.33243
2022-06-28 12:33:34.081832,29741,1.13453,40.08659,24.28376,0.01249,1000.81153,0,1.14331,1.07946,13.31874,13.31874
2022-06-28 12:33:35.081856,29739,1.13445,40.08659,24.30894,0.01250,1000.89383,0,1.14337,1.08077,13.25059,13.25059
2022-06-28 12:33:36.081844,29739,1.13445,40.08659,24.30894,0.01250,1000.83897,0,1.14337,1.08077,13.25060,13.25060
2022-06-28 12:33:37.081849,29737,1.13438,40.09686,24.33996,0.01253,1000.93759,0,1.14348,1.08250,13.16548,13.16548
2022-06-28 12:33:38.081831,29738,1.13441,40.09686,24.36514,0.01254,1000.58095,0,1.14355,1.08269,13.15877,13.15877
2022-06-28 12:33:39.081846,29737,1.13438,40.10200,24.49084,0.01261,1000.61654,0,1.14387,1.08605,12.99871,12.99871
2022-06-28 12:33:40.081847,29738,1.13441,40.09172,24.52279,0.01262,1000.68253,0,1.14392,1.08611,12.99579,12.99579
2022-06-28 12:33:41.081857,29737,1.13438,40.09172,24.52279,0.01262,1000.60022,0,1.14392,1.08648,12.97563,12.97563
2022-06-28 12:33:42.081849,29740,1.13449,40.09172,24.54168,0.01263,1000.62766,0,1.14397,1.08578,13.01607,13.01607
2022-06-28 12:33:43.081855,29739,1.13445,40.10200,24.54751,0.01264,1000.69885,0,1.14402,1.08658,12.97884,12.97884
2022-06-28 12:33:44.081846,29738,1.13441,40.10200,24.55381,0.01264,1000.58911,0,1.14403,1.08709,12.95203,12.95203
2022-06-28 12:33:45.081865,29739,1.13445,40.10200,24.57270,0.01265,1000.58911,0,1.14408,1.08714,12.95215,12.95215
2022-06-28 12:33:46.081850,29739,1.13445,40.09172,24.60465,0.01266,1000.62766,0,1.14413,1.08758,12.92920,12.92920
2022-06-28 12:33:47.081873,29739,1.13445,40.09172,24.61724,0.01267,1000.62766,0,1.14416,1.08786,12.91590,12.91590
2022-06-28 12:33:48.081856,29738,1.13441,40.09686,24.68627,0.01271,1000.63582,0,1.14435,1.08994,12.81779,12.81779
2022-06-28 12:33:49.081863,29740,1.13449,40.10200,24.74270,0.01274,1000.61654,0,1.14450,1.09060,12.79319,12.79319
2022-06-28 12:33:50.081863,29741,1.13453,40.09172,24.76835,0.01274,1000.65509,0,1.14453,1.09052,12.79713,12.79713
2022-06-28 12:33:51.081876,29740,1.13449,40.09172,24.81242,0.01277,1000.60022,0,1.14464,1.09189,12.73120,12.73120
2022-06-28 12:33:52.081866,29738,1.13441,40.10200,24.81196,0.01277,1000.64398,0,1.14467,1.09292,12.68112,12.68112
2022-06-28 12:33:53.081865,29739,1.13445,40.10714,24.81802,0.01278,1000.65214,0,1.14471,1.09282,12.68929,12.68929
2022-06-28 12:33:54.081869,29740,1.13449,40.10200,24.82455,0.01278,1000.69885,0,1.14471,1.09245,12.70776,12.70776
2022-06-28 12:33:55.081883,29740,1.13449,40.09686,24.84996,0.01279,1000.63582,0,1.14475,1.09288,12.68674,12.68674
2022-06-28 12:33:56.081878,29739,1.13445,40.10200,24.86862,0.01280,1000.67141,0,1.14482,1.09382,12.64215,12.64215
2022-06-28 12:33:57.081885,29742,1.13457,40.11228,24.90594,0.01283,1000.68773,0,1.14494,1.09382,12.65215,12.65215
2022-06-28 12:33:58.081866,29740,1.13449,40.10200,24.95047,0.01284,1000.58911,0,1.14502,1.09529,12.57734,12.57734
2022-06-28 12:33:59.081892,29738,1.13441,40.10714,24.99431,0.01287,1000.70701,0,1.14514,1.09718,12.48745,12.48745
